student_id,math_track,first_math_grade,first_math_grade_point,math_track_encoded
Sbe8783c635ba19f9,calculus,B+,3.5,3
Sbe8a0b9496a5cfb2,precalculus,D+,1.5,2
Sbebbc100fa34912e,college_algebra,D+,1.5,1
Sbee3f6203b94c0f6,college_algebra,D+,1.5,1
Sbf11476c37fa502f,precalculus,A,4.0,2
Sbf1c5259118a25c8,precalculus,A,4.0,2
Sbf2eefdddeb1c912,calculus,B+,3.5,3
Sbf926e9ffda95c07,calculus,B,3.0,3
Sbfaf1a08862f49af,calculus,B+,3.5,3
Sbfb3083289e69e37,precalculus,D+,1.5,2
Sbfb7157ff3d08d3d,calculus,C,2.0,3
Sbfcca84cf7050c20,precalculus,B+,3.5,2
Sc004905031e872dc,precalculus,B+,3.5,2
Sc00da8006c30752f,calculus,B,3.0,3
Sc013a5d3bf826c2d,calculus,D+,1.5,3
Sc01af31b435a0c2c,calculus,C+,2.5,3
Sc01c7a27fe526aac,precalculus,B+,3.5,2
Sc062740e807bfd07,precalculus,A,4.0,2
Sc069dd6664eb7aff,calculus,B,3.0,3
Sc0729bd5e5d4a3d8,precalculus,B,3.0,2
Sc08ba2a05ae355f5,calculus,A,4.0,3
Sc09d7a597db005b8,precalculus,D+,1.5,2
Sc09e91662b7a8818,calculus,B,3.0,3
Sc0ad049573500638,precalculus,E,0.0,2
Sc0bc71af319dff81,precalculus,E,0.0,2
Sc0cbcc55e97074a4,calculus,B,3.0,3
Sc0d7f85d8e335e42,precalculus,B+,3.5,2
Sc0d8aca5343804d6,calculus,A,4.0,3
Sc10126401511a779,precalculus,E,0.0,2
Sc127d16034f9a4b7,calculus,B+,3.5,3
Sc12c0b5dc92a670c,calculus,B+,3.5,3
Sc1303aa102dcc780,precalculus,B+,3.5,2
Sc14de486c11c8bf5,precalculus,B,3.0,2
Sc1767a04ec182d8b,precalculus,E,0.0,2
Sc1a0778f74830c43,precalculus,B,3.0,2
Sc1aba5dbc07dd80a,calculus,B,3.0,3
Sc1ce7aa5f6f434cd,precalculus,A+,4.0,2
Sc1f559042f19bb0c,calculus,A,4.0,3
Sc1f644b3a3dd566e,precalculus,A,4.0,2
Sc22eae3cc329fbd8,calculus,E,0.0,3
Sc241aee63f020dc8,college_algebra,A,4.0,1
Sc27895c43dc5831a,calculus,A+,4.0,3
Sc2947af238b66336,precalculus,C+,2.5,2
Sc29da1cd30fb285f,calculus,B+,3.5,3
Sc2c0900deb2bee8c,college_algebra,B+,3.5,1
Sc2d1d53642a09b55,precalculus,B+,3.5,2
Sc2d28a195303d43a,precalculus,C+,2.5,2
Sc2de77e3f00fc9d3,calculus,D+,1.5,3
Sc2e578a9af552b35,calculus,B+,3.5,3
Sc3019bc3977e8c56,calculus,D,1.0,3
Sc3139b482a433d3b,calculus,C+,2.5,3
Sc325854d0b1094b0,precalculus,C+,2.5,2
Sc33deae5bbf5a945,calculus,C+,2.5,3
Sc357a54b1bfea4b4,calculus,D+,1.5,3
Sc35bea8f342e4bdd,precalculus,D+,1.5,2
Sc397342e9f52048e,college_algebra,D+,1.5,1
Sc398c7a16880c5f8,precalculus,C,2.0,2
Sc39bdeb2d42ff068,precalculus,B+,3.5,2
Sc39dcd1fe3a97595,calculus,B,3.0,3
Sc3a2fa2ab64d4ff9,precalculus,E,0.0,2
Sc3add218c21b7f44,calculus,C,2.0,3
Sc3b0bc4b2ccefe0e,precalculus,B,3.0,2
Sc3b543c948f1c507,calculus,A,4.0,3
Sc3cc2e7a2a050d7d,calculus,D,1.0,3
Sc3d4af5c97bcce1c,calculus,C+,2.5,3
Sc3d7fd40e4424230,precalculus,A,4.0,2
Sc3d91c7023cda88e,calculus,B,3.0,3
Sc3dbd412735875ce,precalculus,C,2.0,2
Sc3e7e200210ba9ac,calculus,B,3.0,3
Sc3f886aece54da02,precalculus,D+,1.5,2
Sc40f2a415aa8064a,precalculus,A+,4.0,2
Sc411b24426c6830d,calculus,B,3.0,3
Sc417fbea7e217140,precalculus,C,2.0,2
Sc43321f43bf92777,calculus,C+,2.5,3
Sc43adc36916bd0f0,calculus,B,3.0,3
Sc443cead5b6964b9,precalculus,D+,1.5,2
Sc451f896aa442aa8,precalculus,A+,4.0,2
Sc46718e111ef0b1f,precalculus,A,4.0,2
Sc47092e318d818e2,precalculus,A,4.0,2
Sc49a1e93e0b0fccb,calculus,C,2.0,3
Sc4a105143f47e7c9,precalculus,C,2.0,2
Sc4a8fa5619973f45,calculus,D+,1.5,3
Sc4ac3a1ca02f0f59,calculus,C+,2.5,3
Sc4b272a0b8bcbd45,precalculus,B+,3.5,2
Sc4b7690653be7986,precalculus,B,3.0,2
Sc4c7857106aaf6ce,calculus,C,2.0,3
Sc4d478f4609e8629,calculus,B,3.0,3
Sc4d512a6423ea3ec,calculus,A+,4.0,3
Sc4ddac773121d8fd,precalculus,B,3.0,2
Sc4e828d671c7447a,calculus,B+,3.5,3
Sc4f722af4b766361,calculus,B,3.0,3
Sc56febcc15a5283f,calculus,C+,2.5,3
Sc581e0ca3bfd0524,college_algebra,A+,4.0,1
Sc5a1063b0ff97aa5,precalculus,D+,1.5,2
Sc5c2d9fdc1e8ef31,calculus,C,2.0,3
Sc5c77d4307e7754d,precalculus,C+,2.5,2
Sc5d04500af10e266,calculus,B,3.0,3
Sc5da6431b9f1104e,calculus,B+,3.5,3
Sc5f9339911032d7f,precalculus,B,3.0,2
Sc61b21e3cf09b9bd,precalculus,A+,4.0,2
Sc62f793e03a92bfe,precalculus,E,0.0,2
Sc6338537d20a65df,precalculus,A,4.0,2
Sc63fc2f4a09a54c7,calculus,D+,1.5,3
Sc68215350f7f3d68,calculus,B,3.0,3
Sc688bb58bfe8922f,precalculus,A+,4.0,2
Sc699099d9d44cb58,calculus,B,3.0,3
Sc69df870e5ef2573,calculus,B+,3.5,3
Sc6c7e75db3dd7045,precalculus,E,0.0,2
Sc6d06629eb36bf01,calculus,C,2.0,3
Sc6e7c6dffaea5a4e,precalculus,B+,3.5,2
Sc6fe6713694ba29c,college_algebra,A,4.0,1
Sc7311a6087469441,calculus,B+,3.5,3
Sc73ecfefda52189b,precalculus,C,2.0,2
Sc765405c1bb3677a,precalculus,B,3.0,2
Sc7779daf14f0f027,calculus,D+,1.5,3
Sc7873709d5fc0ff4,calculus,C,2.0,3
Sc793baa0a8dc43ce,calculus,D+,1.5,3
Sc796d85c04adfc02,college_algebra,B,3.0,1
Sc7a6b4b20bc03b16,calculus,A+,4.0,3
Sc7aefbb7c5ebc5f4,calculus,B,3.0,3
Sc7caa4bb1a761eb2,calculus,B+,3.5,3
Sc7d2318c46ee19f4,calculus,B+,3.5,3
Sc7d697a0ae82ae46,college_algebra,B,3.0,1
Sc7fc48d921222d7e,precalculus,E,0.0,2
Sc8545f352d6b47cf,calculus,A+,4.0,3
Sc8603012d568ef5e,calculus,E,0.0,3
Sc86e899af3da6f5a,calculus,C+,2.5,3
Sc88af6cc23d28584,precalculus,Ab,0.0,2
Sc89287b9ebb9c663,calculus,A,4.0,3
Sc8b686091e8060b5,college_algebra,A,4.0,1
Sc8c2840f5ea4ca1c,precalculus,D+,1.5,2
Sc8dae3ab3285deb2,college_algebra,B,3.0,1
Sc8e73cde263d7807,calculus,B,3.0,3
Sc8e9bb2c7ebfd025,calculus,A,4.0,3
Sc914d49c2f1cdc77,precalculus,A,4.0,2
Sc91ca49ffc9c1814,precalculus,C+,2.5,2
Sc91f65d539517161,college_algebra,C,2.0,1
Sc92a7f5c89cea716,calculus,A,4.0,3
Sc92bcb8cd9ce9556,college_algebra,C+,2.5,1
Sc96936b69857b707,calculus,A,4.0,3
Sc969adfa9fbf6c91,calculus,B,3.0,3
Sc97ce3126d3d99f1,precalculus,B,3.0,2
Sc98cd2d29f9ddd74,calculus,A,4.0,3
Sc9949fdc868e3dbe,calculus,C,2.0,3
Sc9b5e79ec8a77794,college_algebra,A,4.0,1
Sc9fb7ebc6fe07b7c,calculus,A,4.0,3
Sca12495a7f9daf8b,precalculus,A,4.0,2
Sca167f73824b1b57,precalculus,C,2.0,2
Sca2eb606a2eb876a,calculus,B+,3.5,3
Sca361a74341dccae,college_algebra,A,4.0,1
Sca5677950201f688,precalculus,B+,3.5,2
Sca68f1e03efd6f10,precalculus,E,0.0,2
Sca72de891e26ed78,calculus,C,2.0,3
Sca8b4e56c1d1a733,precalculus,E,0.0,2
Sca95e53613dfd384,precalculus,A,4.0,2
Scab0eb40d3a9e8a3,precalculus,C,2.0,2
Scab1d4b340fa13d8,precalculus,C,2.0,2
Scabb565d8ae4c300,precalculus,C+,2.5,2
Scad6730d086a23f0,precalculus,D,1.0,2
Scb0943c33ed96181,precalculus,A,4.0,2
Scb305d79ab2396da,calculus,B+,3.5,3
Scb36fe4061f5eb88,calculus,A,4.0,3
Scb3946321f10f6ac,precalculus,A,4.0,2
Scb43959c0172e79a,calculus,A+,4.0,3
Scb4a53f442c1c885,precalculus,B+,3.5,2
Scb74c4e82bd4a4ba,calculus,E,0.0,3
Scb7dffb98f39465e,calculus,C,2.0,3
Scb9743697456e4d2,calculus,B+,3.5,3
Scba200078c2e7a1a,precalculus,C+,2.5,2
Scbbe1e58e6d2c0a0,calculus,A+,4.0,3
Scbc0913e1ff51330,college_algebra,A+,4.0,1
Scbd31de86c2758ac,calculus,B,3.0,3
Scbd710249c312ff2,precalculus,A,4.0,2
Scbdf2178cc9238ae,precalculus,E,0.0,2
Scbecf118614e2a2b,calculus,B+,3.5,3
Scbef44a8ccd2d493,precalculus,A,4.0,2
Scbf35711af116063,calculus,E,0.0,3
Scc07cc16a868681c,calculus,C+,2.5,3
Scc14e9d7530ab6f4,calculus,B,3.0,3
Scc37afad130bfe0f,precalculus,A,4.0,2
Scc56eee4403ba02d,calculus,C,2.0,3
Scc8356873a218eb2,calculus,B,3.0,3
Sccb22539dbd09108,calculus,A,4.0,3
Scce8777d2f4bcb23,calculus,A+,4.0,3
Sccf2e8edae60993e,calculus,D,1.0,3
Scd0b88dcc7383ca0,precalculus,B+,3.5,2
Scd3006f9a132e4b4,precalculus,B,3.0,2
Scd44a3ec3547582e,calculus,E,0.0,3
Scd556988d009279a,calculus,C,2.0,3
Scd593f90a08c24fc,precalculus,D+,1.5,2
Scd612d5ea8e3cd85,calculus,A,4.0,3
Scd647cf0b4eca36d,calculus,D+,1.5,3
Scd6a0c8410c6c313,calculus,A,4.0,3
Scd6d3735372888b3,calculus,A,4.0,3
Scd7d5772172eb549,calculus,B,3.0,3
Scda90728fe5ceeb0,calculus,B,3.0,3
Scdb766eb7ad9f439,college_algebra,C+,2.5,1
Scdc493f2c24c8e9c,calculus,D+,1.5,3
Scddcbae6369c42e7,calculus,B+,3.5,3
Scdf0fe6a11216eee,precalculus,B+,3.5,2
Sce0483d2f4881f93,calculus,C,2.0,3
Sce1b8b841b23617b,precalculus,C,2.0,2
Sce1ed721f9fb743e,calculus,B+,3.5,3
Sce2aeced6a4b7195,precalculus,C+,2.5,2
Sce3598de60f0d55a,precalculus,D,1.0,2
Sce3d3159b56f072f,precalculus,E,0.0,2
Sce41efbe0adea018,precalculus,A,4.0,2
Sce42373c2d88a87c,calculus,D+,1.5,3
Sce50887663bc61a7,calculus,D,1.0,3
Sce8b337ef92fbbc2,calculus,B,3.0,3
Sce99545c4ccc9258,precalculus,B+,3.5,2
Scea3aa7992e5485a,calculus,C+,2.5,3
Sceafdbe05a665563,precalculus,D+,1.5,2
Scebd2a9905922266,precalculus,C+,2.5,2
Sceccb0efab329249,calculus,B,3.0,3
Sced2405d341a68d0,precalculus,B+,3.5,2
Sced40e5253c34545,calculus,B,3.0,3
Scee95d2d22c86811,precalculus,C+,2.5,2
Scef30277754a2117,calculus,D+,1.5,3
Scef86451344cdab0,college_algebra,B+,3.5,1
Scf2761e0bce67769,calculus,C,2.0,3
Scf3855b850a644a3,calculus,B,3.0,3
Scf4e318c3a16b0d7,calculus,A+,4.0,3
Scf58086962a912b0,calculus,A,4.0,3
Scf7017a2f1a50882,precalculus,B+,3.5,2
Scf70c6d37cde9313,calculus,E,0.0,3
Scf919c0f2aa75584,calculus,B,3.0,3
Scfa146700721156d,precalculus,C,2.0,2
Scfc537d828d468b3,precalculus,A,4.0,2
Scfca952de166011e,calculus,A+,4.0,3
Scfd5ddf476d5666f,calculus,B,3.0,3
Scfde626ba7ccfa63,calculus,D+,1.5,3
Scff74edce1a58576,college_algebra,A,4.0,1
Scfffad6a92ac4193,calculus,C,2.0,3
Sd00f673522e3b79f,precalculus,C,2.0,2
Sd0126b314d9d51d9,precalculus,B+,3.5,2
Sd02d94b77424ea10,precalculus,E,0.0,2
Sd0538fe59e87a285,calculus,C,2.0,3
Sd05b192c6272f137,calculus,A,4.0,3
Sd06be93c2ec78477,precalculus,C,2.0,2
Sd080c5131caac0d4,calculus,E,0.0,3
Sd0902ab4e329e53f,calculus,B+,3.5,3
Sd092fb61c9cd377f,college_algebra,B+,3.5,1
Sd09f415dcf8cc376,precalculus,A,4.0,2
Sd0a69b495d89ab5c,precalculus,A,4.0,2
Sd0ca2ca69422e71e,calculus,B+,3.5,3
Sd0d029b3d164d442,calculus,A,4.0,3
Sd0ec19b0119ea24c,precalculus,C+,2.5,2
Sd111cfe5dc1202a3,calculus,B,3.0,3
Sd11634ee5d8d246b,precalculus,B,3.0,2
Sd11c72b3cae33554,calculus,D+,1.5,3
Sd12571ac3ceb0a49,precalculus,E,0.0,2
Sd140f929af283009,calculus,B,3.0,3
Sd145b4ccc47965d9,precalculus,B+,3.5,2
Sd16eaed728d39955,precalculus,B,3.0,2
Sd17333e2296b72ac,precalculus,B,3.0,2
Sd1b7d7cc7db78356,calculus,C+,2.5,3
Sd1be3515f0e24b02,college_algebra,A+,4.0,1
Sd1d8d66fe6387d3a,precalculus,D+,1.5,2
Sd1dab7325b289488,calculus,C+,2.5,3
Sd1e84659af35bb32,precalculus,C+,2.5,2
Sd1eb18afd2fa582d,calculus,C,2.0,3
Sd1eb471d580cd876,precalculus,B,3.0,2
Sd1ec0bcc63938342,precalculus,D+,1.5,2
Sd1f04250133dfa66,calculus,A+,4.0,3
Sd1f0ad73adc2d0ef,college_algebra,C,2.0,1
Sd1f685ee220049a9,calculus,E,0.0,3
Sd201ed28349b2ccd,precalculus,B,3.0,2
Sd252800b7c8192a1,calculus,C,2.0,3
Sd25589533a0fe8f1,calculus,A,4.0,3
Sd25dad7493d1af81,calculus,C,2.0,3
Sd26798e63eefd709,calculus,C+,2.5,3
Sd26c12822a4b5fbd,calculus,C+,2.5,3
Sd2b73503c001ca1d,calculus,B+,3.5,3
Sd2e064e9f20a311a,precalculus,D+,1.5,2
Sd2f1b9625022f13b,precalculus,B+,3.5,2
Sd307c8cf42a81da5,precalculus,C,2.0,2
Sd324cfeb217c088b,precalculus,A,4.0,2
Sd3306e6ae4d604b0,calculus,D+,1.5,3
Sd332495271236a21,precalculus,C,2.0,2
Sd332920badac1bd9,precalculus,C,2.0,2
Sd33eadf9194a1c7e,calculus,D+,1.5,3
Sd345338c554cf374,college_algebra,D+,1.5,1
Sd34ff4f0d591f64b,calculus,C+,2.5,3
Sd35519ba90d3a6d5,calculus,C+,2.5,3
Sd364fa5c2782f268,precalculus,B+,3.5,2
Sd366d9f072087828,calculus,A,4.0,3
Sd37038c441b4fc4f,calculus,B+,3.5,3
Sd3775220e9e59c52,college_algebra,C,2.0,1
Sd3865eaedda0a66a,calculus,B,3.0,3
Sd3c8e301facd1b29,calculus,B,3.0,3
Sd3e3e4504365e0b2,calculus,A,4.0,3
Sd410451706ff066e,calculus,C+,2.5,3
Sd41f3acde654a70a,calculus,B,3.0,3
Sd463e38551d19d72,calculus,A,4.0,3
Sd46e6fefa0e8d1a6,college_algebra,B,3.0,1
Sd47b82b61e4a03db,calculus,A,4.0,3
Sd483e26015cf5261,calculus,B+,3.5,3
Sd488d3f60fbc3016,calculus,B+,3.5,3
Sd497e3f74eb9af0f,precalculus,D+,1.5,2
Sd4a2946dc881dd50,precalculus,A,4.0,2
Sd4b61d10974c4995,precalculus,B+,3.5,2
Sd4c3029c8c78c465,college_algebra,B,3.0,1
Sd4c33b560dadf335,calculus,A+,4.0,3
Sd4c81880d26c2870,precalculus,A,4.0,2
Sd4d1d56198fa139c,calculus,B,3.0,3
Sd4ea7829b3962e88,calculus,D,1.0,3
Sd4ee1df6337f918d,calculus,C,2.0,3
Sd4f3c77a2f875c2b,calculus,D+,1.5,3
Sd5075919e7d723f5,calculus,A+,4.0,3
Sd50fbba1b959f8a1,precalculus,B+,3.5,2
Sd52ccf5db2976ec3,calculus,B+,3.5,3
Sd5667b139da6410c,precalculus,C,2.0,2
Sd56f1918d28e5707,college_algebra,A+,4.0,1
Sd577b8dbdfeb9aec,calculus,C,2.0,3
Sd5b0ed2d5fa15de7,calculus,C+,2.5,3
Sd5d699ca74508270,calculus,C+,2.5,3
Sd5d95d9a5a42cc4f,college_algebra,A+,4.0,1
Sd5ee925a46db14ab,precalculus,C,2.0,2
Sd6030993259d0b22,precalculus,D,1.0,2
Sd63557a3b6cc6136,calculus,B+,3.5,3
Sd648b0f7b2691808,calculus,A,4.0,3
Sd64f7edc63c04e7f,calculus,A+,4.0,3
Sd66059f8f722be0a,precalculus,A,4.0,2
Sd663c7405bd95e23,precalculus,B+,3.5,2
Sd66f32959ed5d91a,calculus,B,3.0,3
Sd6a3d3e22a15120b,precalculus,C+,2.5,2
Sd6c5a051506871f9,precalculus,C,2.0,2
Sd6c8046e26585117,calculus,C+,2.5,3
Sd6ce42d5c5c85794,calculus,D+,1.5,3
Sd6cf48e63b17e7b6,precalculus,D+,1.5,2
Sd6e5dd27c998a2ec,precalculus,B+,3.5,2
Sd6e80bda5f1fa57b,precalculus,B,3.0,2
Sd6f1f093037ac29a,calculus,B+,3.5,3
Sd70426e8b3d1ebaa,precalculus,C,2.0,2
Sd7071d55662bc441,calculus,C,2.0,3
Sd70bc595c9e54b79,calculus,A,4.0,3
Sd719cd68b042b57f,calculus,A,4.0,3
Sd728454c7c36de67,precalculus,A,4.0,2
Sd7365d5fc15a5a92,college_algebra,E,0.0,1
Sd746885c5e5407b6,precalculus,C+,2.5,2
Sd75de74a70db4d4a,calculus,C+,2.5,3
Sd7666d3249ff71ce,calculus,E,0.0,3
Sd77c3bc69fce4631,calculus,B,3.0,3
Sd77cf5152a5ceddc,calculus,B,3.0,3
Sd7989e8806efbaab,calculus,C,2.0,3
Sd7a9180041ed3703,precalculus,B,3.0,2
Sd7b1d3a033670c95,calculus,D+,1.5,3
Sd7bcc80621dd9a52,calculus,C,2.0,3
Sd7bd7b2fa77d28ef,calculus,C+,2.5,3
Sd7d59f3fc5d8d5f8,calculus,C+,2.5,3
Sd7d7e520b42c9e23,precalculus,A,4.0,2
Sd81e9cbc3c5c48f1,calculus,B,3.0,3
Sd837bca5dd003d77,calculus,E,0.0,3
Sd83ec7c188769ccd,calculus,E,0.0,3
Sd85a821693d924f7,calculus,D,1.0,3
Sd85e613a1d282ab6,precalculus,B+,3.5,2
Sd8609988972b7669,precalculus,A+,4.0,2
Sd8639ba92028f24b,calculus,A,4.0,3
Sd88342e76a5a4cf2,calculus,A,4.0,3
Sd89deb02cc7bd3d0,precalculus,C,2.0,2
Sd8a17cbe00d986e5,calculus,D+,1.5,3
Sd8b3608ad6a6ccad,calculus,C,2.0,3
Sd8c67925a21a5d72,calculus,A,4.0,3
Sd8ea216dbbd16057,calculus,C,2.0,3
Sd8eda6e067c1540c,precalculus,D+,1.5,2
Sd8f36b04a6771705,calculus,B+,3.5,3
Sd8f66af1a17e569b,calculus,C,2.0,3
Sd9033d4673fa662f,calculus,A+,4.0,3
Sd905463fd7324d7c,calculus,A,4.0,3
Sd9211215ab0734fd,precalculus,C,2.0,2
Sd921d3520c2061aa,precalculus,E,0.0,2
Sd940a9d2d0b468b3,calculus,C+,2.5,3
Sd9424e947c128e34,college_algebra,B+,3.5,1
Sd9462a452713db0c,calculus,E,0.0,3
Sd95a7ea61aa5e281,college_algebra,B+,3.5,1
Sd95b763d573fba95,calculus,C,2.0,3
Sd965c2091209fbec,precalculus,B,3.0,2
Sd967a63e1b9d0db1,precalculus,B+,3.5,2
Sd983ed760935a9d0,calculus,B+,3.5,3
Sd9a6e9a188ff54bb,calculus,D,1.0,3
Sd9b48dcabdadf63f,precalculus,E,0.0,2
Sd9c117b81b466120,calculus,B,3.0,3
Sd9f877a88dc14142,calculus,C+,2.5,3
Sda0361a772e6dbb2,precalculus,B,3.0,2
Sda05cecf1f55a83d,calculus,C,2.0,3
Sda0a2d45e429b655,college_algebra,D+,1.5,1
Sda2ace038b947a9c,calculus,A+,4.0,3
Sda3a09fc47ba323e,calculus,B+,3.5,3
Sda3c542c16b2ee77,college_algebra,B+,3.5,1
Sda68f72b8b733e8d,college_algebra,B+,3.5,1
Sda6bd9f8c000c84c,calculus,E,0.0,3
Sda71cc2bad7fab05,calculus,C,2.0,3
Sda8fd92c97c0ef57,calculus,A,4.0,3
Sdaaaad43f5768c44,precalculus,A,4.0,2
Sdaad983338b81538,precalculus,E,0.0,2
Sdac04400fb7e3ba2,precalculus,D+,1.5,2
Sdac7e5593c52e795,calculus,A,4.0,3
Sdad0b6891fdb09df,calculus,C,2.0,3
Sdad95da579cf2fc5,calculus,E,0.0,3
Sdad9bcdb966e72b7,precalculus,E,0.0,2
Sdae5f07c9c28b528,precalculus,C,2.0,2
Sdb0df19d3411d50a,calculus,B+,3.5,3
Sdb1bdd5d37748a54,calculus,C,2.0,3
Sdb1fa7f80deca970,precalculus,D+,1.5,2
Sdb3d0f2639abf5d6,precalculus,C,2.0,2
Sdb3d1b6655ae223a,precalculus,E,0.0,2
Sdb41527c958624fd,calculus,C,2.0,3
Sdb59bc686b41fe63,calculus,C,2.0,3
Sdb5d91dd7cde523f,precalculus,B+,3.5,2
Sdb6e4d1211e851f3,calculus,B+,3.5,3
Sdb8030800eaba7e5,calculus,B,3.0,3
Sdb87a49485247c6c,calculus,A,4.0,3
Sdbabe21680e1172b,precalculus,D+,1.5,2
Sdbbba119dcc33749,college_algebra,D,1.0,1
Sdbbebaa091a41d1d,precalculus,E,0.0,2
Sdbd6adf155f1be48,precalculus,A,4.0,2
Sdbd85a6d1c5aee00,calculus,B,3.0,3
Sdbfae840f8a4adc2,precalculus,C,2.0,2
Sdc11a997fb46be1e,calculus,E,0.0,3
Sdc1b0b3507aedbfa,calculus,C+,2.5,3
Sdc321061c63da0ef,calculus,A,4.0,3
Sdc3fb7c6f0d023c8,precalculus,C+,2.5,2
Sdc5f7c0a570c327c,college_algebra,A+,4.0,1
Sdc90546870748825,calculus,D,1.0,3
Sdca478a50c25af0b,calculus,B+,3.5,3
Sdca72a7356a5d8fc,precalculus,B+,3.5,2
Sdcba1dce4cc52a77,calculus,C+,2.5,3
Sdce9e9ac00487f4a,calculus,D+,1.5,3
Sdcf0ace65841fc5a,precalculus,C+,2.5,2
Sdd0a93c6c637030b,precalculus,D+,1.5,2
Sdd120a8a358ce890,precalculus,E,0.0,2
Sdd2819670276e836,college_algebra,A,4.0,1
Sdd2a8381de717f54,calculus,C+,2.5,3
Sdd766b418809e2e7,college_algebra,D,1.0,1
Sdd9c17205ae9a8a6,calculus,D+,1.5,3
Sddb54b1430b3d026,calculus,C,2.0,3
Sddb6f08cebdecc75,college_algebra,B+,3.5,1
Sddc74981cae43c5e,calculus,D+,1.5,3
Sddc9d2f2a2201214,calculus,B,3.0,3
Sddd3b21aabd03196,calculus,D,1.0,3
Sddf63876a76a994f,calculus,B+,3.5,3
Sde14e77d2decb146,precalculus,C,2.0,2
Sde1f39ecb9461dca,precalculus,C+,2.5,2
Sde3963683d21df43,precalculus,C,2.0,2
Sde54e3d9d2a57b2a,calculus,B,3.0,3
Sde6a21be0e02d645,college_algebra,B+,3.5,1
Sde80250296a675c7,precalculus,E,0.0,2
Sde861956fce66fb0,precalculus,A,4.0,2
Sde9774decd0bdc22,calculus,C+,2.5,3
Sdec733d5e32e2e4c,calculus,C+,2.5,3
Sdee613453db2fed8,precalculus,D+,1.5,2
Sdee836cdfa99cdbc,calculus,B+,3.5,3
Sdeec6d880ee02fc7,calculus,A,4.0,3
Sdeff33e5de0b7757,precalculus,D+,1.5,2
Sdf074992b3e223f9,calculus,C+,2.5,3
Sdf18bec7c710a870,precalculus,C+,2.5,2
Sdf1c051987f9c007,calculus,E,0.0,3
Sdf1fd629d8ae2b5e,precalculus,B,3.0,2
Sdf3f91fe42600475,precalculus,D,1.0,2
Sdf43bf9cf9a834e9,calculus,B+,3.5,3
Sdf7a468c9bdad1b4,calculus,B,3.0,3
Sdf7baf971de8b6e1,calculus,C,2.0,3
Sdf8a933fb945fb69,calculus,D+,1.5,3
Sdf99211f02a7f5f4,calculus,A,4.0,3
Sdfd18b26b6691134,precalculus,A,4.0,2
Sdfe712cf3361d9cc,precalculus,B,3.0,2
Sdff10ba26bf396dc,calculus,A+,4.0,3
Se023911b43e92120,calculus,A+,4.0,3
Se03b308bd437a0fe,precalculus,D+,1.5,2
Se03f24dc6d80bf66,precalculus,E,0.0,2
Se0529e582ecda214,calculus,D+,1.5,3
Se070cfc9b561c7ba,calculus,A+,4.0,3
Se09d131796fc9e34,precalculus,C+,2.5,2
Se0b9d99f098e99dc,calculus,B,3.0,3
Se0d604d4e1a185be,precalculus,C+,2.5,2
Se0fa02c19725bb91,calculus,C,2.0,3
Se0fe5fcf298f0b6c,calculus,C+,2.5,3
Se1010396639247ad,calculus,C+,2.5,3
Se10f671f2d9661ab,precalculus,C+,2.5,2
Se1313735db4244a4,precalculus,D+,1.5,2
Se1335de0403cebd5,calculus,D+,1.5,3
Se13564460c29051c,calculus,D,1.0,3
Se145210aef7163fd,calculus,D+,1.5,3
Se146091dab2b29c3,calculus,D+,1.5,3
Se14a340c7c78d408,calculus,B,3.0,3
Se150889ab4c826d1,calculus,C,2.0,3
Se19d3c9a3fe01d1a,calculus,D+,1.5,3
Se19fecc3efa5dd47,precalculus,C,2.0,2
Se1bc4061180fac46,precalculus,C,2.0,2
Se1c49b0bfa67571f,calculus,A,4.0,3
Se1c85bab1183ae91,calculus,D+,1.5,3
Se1cde0545cd9f9a3,calculus,A+,4.0,3
Se1e4afa3cbbd5e9e,calculus,C+,2.5,3
Se1f5292cf415f5b4,calculus,B,3.0,3
Se20888361cbf57b3,precalculus,A,4.0,2
Se209308756085a7c,calculus,B+,3.5,3
Se209831e94b2a4d9,precalculus,B,3.0,2
Se20c241cf2e2d246,calculus,B+,3.5,3
Se211829603e291e5,calculus,B+,3.5,3
Se2173ce6bfa7e03a,calculus,B+,3.5,3
Se219d4c4ba16acc7,calculus,B+,3.5,3
Se22e4fbfe1e9c2a6,calculus,C+,2.5,3
Se2323f33ea8466af,precalculus,E,0.0,2
Se232f872f88175de,precalculus,A+,4.0,2
Se243a0f0dff74b3a,college_algebra,A,4.0,1
Se256be7fe4e43bf1,calculus,B,3.0,3
Se2807f6ba089d010,precalculus,A,4.0,2
Se28c1243602d925f,calculus,A,4.0,3
Se28efe0c12e142ae,calculus,E,0.0,3
Se2b78d7aabb567cf,precalculus,D+,1.5,2
Se2baa91da111327f,calculus,C+,2.5,3
Se2c8f9e3260933c8,precalculus,E,0.0,2
Se2ec7411d0ec3628,calculus,B+,3.5,3
Se2eec4b753e4351e,precalculus,C+,2.5,2
Se300ad3581350752,precalculus,A+,4.0,2
Se308b668b3911457,precalculus,B,3.0,2
Se3527a75bd86a4ef,calculus,E,0.0,3
Se35450371d7d4c8d,calculus,B,3.0,3
Se35d9976631075a3,precalculus,B,3.0,2
Se36d496df463d6c7,college_algebra,B,3.0,1
Se370d8bcf65329a4,calculus,C+,2.5,3
Se37a0178ee5652b0,calculus,C,2.0,3
Se39383ac4b8fc6b2,precalculus,C,2.0,2
